chain,block_date,create_trace_count
polygon,2021-08-28,3120
polygon,2021-08-29,2605
polygon,2021-08-30,2372
polygon,2021-08-31,3177
polygon,2021-09-01,2585
polygon,2021-09-02,1570
polygon,2021-09-03,686
polygon,2021-09-04,772
polygon,2021-09-05,1074
polygon,2021-09-06,3526
polygon,2021-09-07,1403
polygon,2021-09-08,1783
polygon,2021-09-09,2681
polygon,2021-09-10,2265
polygon,2021-09-11,1695
polygon,2021-09-12,2100
polygon,2021-09-13,2280
polygon,2021-09-14,1479
polygon,2021-09-15,1039
polygon,2021-09-16,644
polygon,2021-09-17,1316
polygon,2021-09-18,2303
polygon,2021-09-19,605
polygon,2021-09-20,479
polygon,2021-09-21,561
polygon,2021-09-22,603
polygon,2021-09-23,542
polygon,2021-09-24,552
polygon,2021-09-25,558
polygon,2021-09-26,545
polygon,2021-09-27,1053
polygon,2021-09-28,1626
polygon,2021-09-29,945
polygon,2021-09-30,848
polygon,2021-10-01,567
polygon,2021-10-02,522
polygon,2021-10-03,599
polygon,2021-10-04,547
polygon,2021-10-05,566
polygon,2021-10-06,1213
polygon,2021-10-07,727
polygon,2021-10-08,662
polygon,2021-10-09,550
polygon,2021-10-10,544
polygon,2021-10-11,576
polygon,2021-10-12,609
polygon,2021-10-13,1305
polygon,2021-10-14,11096
polygon,2021-10-15,1665
polygon,2021-10-16,607
polygon,2021-10-17,1117
polygon,2021-10-18,1539
polygon,2021-10-19,1229
polygon,2021-10-20,1196
polygon,2021-10-21,1482
polygon,2021-10-22,564
polygon,2021-10-23,679
polygon,2021-10-24,905
polygon,2021-10-25,38111
polygon,2021-10-26,53816
polygon,2021-10-27,6447
polygon,2021-10-28,685
polygon,2021-10-29,502
polygon,2021-10-30,638
polygon,2021-10-31,525
polygon,2021-11-01,2724
polygon,2021-11-02,1971
polygon,2021-11-03,40151
polygon,2021-11-04,5049
polygon,2021-11-05,3940
polygon,2021-11-06,4717
polygon,2021-11-07,2396
polygon,2021-11-08,1620
polygon,2021-11-09,547
polygon,2021-11-10,960
polygon,2021-11-11,559
polygon,2021-11-12,696
polygon,2021-11-13,452
polygon,2021-11-14,440
polygon,2021-11-15,739
polygon,2021-11-16,760
polygon,2021-11-17,1027
polygon,2021-11-18,733
polygon,2021-11-19,736
polygon,2021-11-20,773
polygon,2021-11-21,1194
polygon,2021-11-22,1848
polygon,2021-11-23,2609
polygon,2021-11-24,3745
polygon,2021-11-25,3068
polygon,2021-11-26,2627
polygon,2021-11-27,931
polygon,2021-11-28,2152
polygon,2021-11-29,2430
polygon,2021-11-30,1041
polygon,2021-12-01,1865
polygon,2021-12-02,3143
polygon,2021-12-03,1582
polygon,2021-12-04,905
polygon,2021-12-05,1010
polygon,2021-12-06,1117
polygon,2021-12-07,2088
polygon,2021-12-08,3699
polygon,2021-12-09,6932
polygon,2021-12-10,10397
polygon,2021-12-11,10095
polygon,2021-12-12,1723
polygon,2021-12-13,31432
polygon,2021-12-14,4575
polygon,2021-12-15,7083
polygon,2021-12-16,2164
polygon,2021-12-17,1535
polygon,2021-12-18,20457
polygon,2021-12-19,8086
polygon,2021-12-20,5670
polygon,2021-12-21,10008
polygon,2021-12-22,2334
polygon,2021-12-23,5933
polygon,2021-12-24,3875
polygon,2021-12-25,2310
polygon,2021-12-26,1194
polygon,2021-12-27,1188
polygon,2021-12-28,1295
polygon,2021-12-29,2308
polygon,2021-12-30,4690
polygon,2021-12-31,1434
polygon,2022-01-01,1050
polygon,2022-01-02,1145
polygon,2022-01-03,553
polygon,2022-01-04,525
polygon,2022-01-05,592
polygon,2022-01-06,413
polygon,2022-01-07,447
polygon,2022-01-08,528
polygon,2022-01-09,7575
polygon,2022-01-10,2529
polygon,2022-01-11,864
polygon,2022-01-12,951
polygon,2022-01-13,937
polygon,2022-01-14,938
polygon,2022-01-15,939
polygon,2022-01-16,834
polygon,2022-01-17,926
polygon,2022-01-18,616
polygon,2022-01-19,697
polygon,2022-01-20,698
polygon,2022-01-21,641
polygon,2022-01-22,415
polygon,2022-01-23,474
polygon,2022-01-24,521
polygon,2022-01-25,650
polygon,2022-01-26,862
polygon,2022-01-27,26541
polygon,2022-01-28,819
polygon,2022-01-29,450
polygon,2022-01-30,8716
polygon,2022-01-31,738
polygon,2022-02-01,783
polygon,2022-02-02,643
polygon,2022-02-03,606
polygon,2022-02-04,18577
polygon,2022-02-05,2682
polygon,2022-02-06,677
polygon,2022-02-07,706
polygon,2022-02-08,960
polygon,2022-02-09,737
polygon,2022-02-10,776
polygon,2022-02-11,635
polygon,2022-02-12,513
polygon,2022-02-13,452
polygon,2022-02-14,625
polygon,2022-02-15,2179
polygon,2022-02-16,2060
polygon,2022-02-17,897
polygon,2022-02-18,569
polygon,2022-02-19,534
polygon,2022-02-20,19665
polygon,2022-02-21,1440
polygon,2022-02-22,1125
polygon,2022-02-23,1392
polygon,2022-02-24,2818
polygon,2022-02-25,44540
polygon,2022-02-26,34713
polygon,2022-02-27,98781
polygon,2022-02-28,106077
polygon,2022-03-01,77254
polygon,2022-03-02,103738
polygon,2022-03-03,32847
polygon,2022-03-04,1088
polygon,2022-03-05,327
polygon,2022-03-06,488
polygon,2022-03-07,747
polygon,2022-03-08,3472
polygon,2022-03-09,732
polygon,2022-03-10,663
polygon,2022-03-11,947
polygon,2022-03-12,713
polygon,2022-03-13,665
polygon,2022-03-14,1030
polygon,2022-03-15,13678
polygon,2022-03-16,7885
polygon,2022-03-17,8300
polygon,2022-03-18,7067
polygon,2022-03-19,7484
polygon,2022-03-20,8601
polygon,2022-03-21,56095
polygon,2022-03-22,22593
polygon,2022-03-23,23480
polygon,2022-03-24,10364
polygon,2022-03-25,10512
polygon,2022-03-26,9583
polygon,2022-03-27,10495
polygon,2022-03-28,9025
polygon,2022-03-29,19885
polygon,2022-03-30,9386
polygon,2022-03-31,9712
polygon,2022-04-01,9511
polygon,2022-04-02,8297
polygon,2022-04-03,7510
polygon,2022-04-04,8027
polygon,2022-04-05,6829
polygon,2022-04-06,13771
polygon,2022-04-07,29377
polygon,2022-04-08,26603
polygon,2022-04-09,15852
polygon,2022-04-10,15056
polygon,2022-04-11,13797
polygon,2022-04-12,13820
polygon,2022-04-13,17247
polygon,2022-04-14,15280
polygon,2022-04-15,15560
polygon,2022-04-16,22802
polygon,2022-04-17,9884
polygon,2022-04-18,9236
polygon,2022-04-19,54995
polygon,2022-04-20,55790
polygon,2022-04-21,8649
polygon,2022-04-22,10188
polygon,2022-04-23,13638
polygon,2022-04-24,20879
polygon,2022-04-25,14535
polygon,2022-04-26,15201
polygon,2022-04-27,16045
polygon,2022-04-28,14834
polygon,2022-04-29,43726
polygon,2022-04-30,14225
polygon,2022-05-01,14348
polygon,2022-05-02,14604
polygon,2022-05-03,16141
polygon,2022-05-04,19339
polygon,2022-05-05,11286
polygon,2022-05-06,10018
polygon,2022-05-07,3543
polygon,2022-05-08,3760
polygon,2022-05-09,2872
polygon,2022-05-10,785
polygon,2022-05-11,4153
polygon,2022-05-12,8797
polygon,2022-05-13,4248
polygon,2022-05-14,3641
polygon,2022-05-15,5385
polygon,2022-05-16,15992
polygon,2022-05-17,7272
polygon,2022-05-18,7240
polygon,2022-05-19,10426
polygon,2022-05-20,10321
polygon,2022-05-21,8277
polygon,2022-05-22,9268
polygon,2022-05-23,18526
polygon,2022-05-24,14926
polygon,2022-05-25,14793
polygon,2022-05-26,15317
polygon,2022-05-27,13462
polygon,2022-05-28,13843
polygon,2022-05-29,13275
polygon,2022-05-30,15440
polygon,2022-05-31,12480
polygon,2022-06-01,12984
polygon,2022-06-02,12981
polygon,2022-06-03,14186
polygon,2022-06-04,14864
polygon,2022-06-05,14777
polygon,2022-06-06,16991
polygon,2022-06-07,15458
polygon,2022-06-08,21342
polygon,2022-06-09,27143
polygon,2022-06-10,30505
polygon,2022-06-11,14439
polygon,2022-06-12,13178
polygon,2022-06-13,13782
polygon,2022-06-14,35506
polygon,2022-06-15,2519
polygon,2022-06-16,4661
polygon,2022-06-17,14015
polygon,2022-06-18,14088
polygon,2022-06-19,12272
polygon,2022-06-20,15657
polygon,2022-06-21,14755
polygon,2022-06-22,13763
polygon,2022-06-23,13965
polygon,2022-06-24,13643
polygon,2022-06-25,13220
polygon,2022-06-26,21189
polygon,2022-06-27,16867
polygon,2022-06-28,15922
polygon,2022-06-29,15923
polygon,2022-06-30,12898
polygon,2022-07-01,15499
polygon,2022-07-02,13660
polygon,2022-07-03,14518
polygon,2022-07-04,13903
polygon,2022-07-05,14314
polygon,2022-07-06,14217
polygon,2022-07-07,16136
polygon,2022-07-08,16319
polygon,2022-07-09,14603
polygon,2022-07-10,15532
polygon,2022-07-11,15364
polygon,2022-07-12,15299
polygon,2022-07-13,16227
polygon,2022-07-14,15409
polygon,2022-07-15,14872
polygon,2022-07-16,14641
polygon,2022-07-17,15181
polygon,2022-07-18,14692
polygon,2022-07-19,15208
polygon,2022-07-20,15887
polygon,2022-07-21,14324
polygon,2022-07-22,15577
polygon,2022-07-23,15265
polygon,2022-07-24,16217
polygon,2022-07-25,15874
polygon,2022-07-26,14568
polygon,2022-07-27,18921
polygon,2022-07-28,19556
polygon,2022-07-29,66531
polygon,2022-07-30,39739
polygon,2022-07-31,14211
polygon,2022-08-01,12056
polygon,2022-08-02,53420
polygon,2022-08-03,78611
polygon,2022-08-04,43793
polygon,2022-08-05,56260
polygon,2022-08-06,22671
polygon,2022-08-07,16941
polygon,2022-08-08,97602
polygon,2022-08-09,44377
polygon,2022-08-10,42671
polygon,2022-08-11,47722
polygon,2022-08-12,45007
polygon,2022-08-13,42832
polygon,2022-08-14,48023
polygon,2022-08-15,47033
polygon,2022-08-16,36399
polygon,2022-08-17,23595
polygon,2022-08-18,72705
polygon,2022-08-19,33513
polygon,2022-08-20,14608
polygon,2022-08-21,16697
polygon,2022-08-22,85842
polygon,2022-08-23,30564
polygon,2022-08-24,16793
polygon,2022-08-25,16196
polygon,2022-08-26,15100
polygon,2022-08-27,15155
polygon,2022-08-28,14936
polygon,2022-08-29,14929
polygon,2022-08-30,14370
polygon,2022-08-31,16189
polygon,2022-09-01,14569
polygon,2022-09-02,14408
polygon,2022-09-03,12904
polygon,2022-09-04,11147
polygon,2022-09-05,10816
polygon,2022-09-06,13693
polygon,2022-09-07,9871
polygon,2022-09-08,11158
polygon,2022-09-09,10000
polygon,2022-09-10,10077
polygon,2022-09-11,10908
polygon,2022-09-12,11507
polygon,2022-09-13,11317
polygon,2022-09-14,10937
polygon,2022-09-15,12796
polygon,2022-09-16,10462
polygon,2022-09-17,11625
polygon,2022-09-18,11435
polygon,2022-09-19,10032
polygon,2022-09-20,10884
polygon,2022-09-21,10778
polygon,2022-09-22,10958
polygon,2022-09-23,8968
polygon,2022-09-24,12522
polygon,2022-09-25,10485
polygon,2022-09-26,13824
polygon,2022-09-27,12509
polygon,2022-09-28,10773
polygon,2022-09-29,5820
polygon,2022-09-30,5794
polygon,2022-10-01,3544
polygon,2022-10-02,4041
polygon,2022-10-03,4251
polygon,2022-10-04,3562
polygon,2022-10-05,5254
polygon,2022-10-06,3573
polygon,2022-10-07,3776
polygon,2022-10-08,2830
polygon,2022-10-09,5290
polygon,2022-10-10,4503
polygon,2022-10-11,2864
polygon,2022-10-12,139600
polygon,2022-10-13,31531
polygon,2022-10-14,14250
polygon,2022-10-15,53494
polygon,2022-10-16,6137
polygon,2022-10-17,4638
polygon,2022-10-18,23423
polygon,2022-10-19,2549
polygon,2022-10-20,11470
polygon,2022-10-21,25584
polygon,2022-10-22,15964
polygon,2022-10-23,5649
polygon,2022-10-24,2925
polygon,2022-10-25,146414
polygon,2022-10-26,250203
polygon,2022-10-27,5596
polygon,2022-10-28,13778
polygon,2022-10-29,3166
polygon,2022-10-30,2786
polygon,2022-10-31,4650
polygon,2022-11-01,3722
polygon,2022-11-02,6145
polygon,2022-11-03,4588
polygon,2022-11-04,3672
polygon,2022-11-05,3110
polygon,2022-11-06,4999
polygon,2022-11-07,2688
polygon,2022-11-08,3694
polygon,2022-11-09,3245
polygon,2022-11-10,4190
polygon,2022-11-11,4453
polygon,2022-11-12,3418
polygon,2022-11-13,12410
polygon,2022-11-14,3789
polygon,2022-11-15,4153
polygon,2022-11-16,12349
polygon,2022-11-17,3302
polygon,2022-11-18,3926
polygon,2022-11-19,2947
polygon,2022-11-20,2928
polygon,2022-11-21,3799
polygon,2022-11-22,3889
polygon,2022-11-23,5348
polygon,2022-11-24,7174
polygon,2022-11-25,7009
polygon,2022-11-26,3072
polygon,2022-11-27,2674
polygon,2022-11-28,2996
polygon,2022-11-29,3214
polygon,2022-11-30,4009
polygon,2022-12-01,5024
polygon,2022-12-02,4452
polygon,2022-12-03,18384
polygon,2022-12-04,7551
polygon,2022-12-05,7694
polygon,2022-12-06,4269
polygon,2022-12-07,7735
polygon,2022-12-08,10755
polygon,2022-12-09,3153
polygon,2022-12-10,2284
polygon,2022-12-11,1609
polygon,2022-12-12,2950
polygon,2022-12-13,4047
polygon,2022-12-14,3005
polygon,2022-12-15,4279
polygon,2022-12-16,2535
polygon,2022-12-17,2266
polygon,2022-12-18,2025
polygon,2022-12-19,4213
polygon,2022-12-20,4148
polygon,2022-12-21,3821
polygon,2022-12-22,2779
polygon,2022-12-23,2513
polygon,2022-12-24,1862
polygon,2022-12-25,1626
polygon,2022-12-26,1719
polygon,2022-12-27,1661
polygon,2022-12-28,2771
polygon,2022-12-29,1831
polygon,2022-12-30,1639
polygon,2022-12-31,1626
polygon,2023-01-01,1389
polygon,2023-01-02,1782
polygon,2023-01-03,1647
polygon,2023-01-04,1808
polygon,2023-01-05,2087
polygon,2023-01-06,2608
polygon,2023-01-07,1531
polygon,2023-01-08,1356
polygon,2023-01-09,1885
polygon,2023-01-10,2321
polygon,2023-01-11,3038
polygon,2023-01-12,1810
polygon,2023-01-13,3245
polygon,2023-01-14,2776
polygon,2023-01-15,2895
polygon,2023-01-16,3216
polygon,2023-01-17,3677
polygon,2023-01-18,3673
polygon,2023-01-19,3457
polygon,2023-01-20,3759
polygon,2023-01-21,3947
polygon,2023-01-22,3100
polygon,2023-01-23,3882
polygon,2023-01-24,3643
polygon,2023-01-25,3317
polygon,2023-01-26,2433
polygon,2023-01-27,2308
polygon,2023-01-28,2754
polygon,2023-01-29,31723
polygon,2023-01-30,6331
polygon,2023-01-31,6454
polygon,2023-02-01,4755
polygon,2023-02-02,4170
polygon,2023-02-03,3680
polygon,2023-02-04,4248
polygon,2023-02-05,3415
polygon,2023-02-06,2773
polygon,2023-02-07,4121
polygon,2023-02-08,5935
polygon,2023-02-09,4893
polygon,2023-02-10,5733
polygon,2023-02-11,4890
polygon,2023-02-12,4519
polygon,2023-02-13,6219
polygon,2023-02-14,7579
polygon,2023-02-15,8715
polygon,2023-02-16,5012
polygon,2023-02-17,4482
polygon,2023-02-18,6695
polygon,2023-02-19,13214
polygon,2023-02-20,21858
polygon,2023-02-21,65207
polygon,2023-02-22,24550
polygon,2023-02-23,5249
polygon,2023-02-24,8804
polygon,2023-02-25,4799
polygon,2023-02-26,4869
polygon,2023-02-27,9026
polygon,2023-02-28,4741
polygon,2023-03-01,5111
polygon,2023-03-02,3970
polygon,2023-03-03,4482
polygon,2023-03-04,4683
polygon,2023-03-05,4462
polygon,2023-03-06,5075
polygon,2023-03-07,18039
polygon,2023-03-08,25733
polygon,2023-03-09,5317
polygon,2023-03-10,14906
polygon,2023-03-11,5544
polygon,2023-03-12,7628
polygon,2023-03-13,5828
polygon,2023-03-14,5860
polygon,2023-03-15,34295
polygon,2023-03-16,6036
polygon,2023-03-17,7542
polygon,2023-03-18,7227
polygon,2023-03-19,7685
polygon,2023-03-20,10141
polygon,2023-03-21,9868
polygon,2023-03-22,14587
polygon,2023-03-23,13097
polygon,2023-03-24,28197
polygon,2023-03-25,15303
polygon,2023-03-26,10853
polygon,2023-03-27,25293
polygon,2023-03-28,24104
polygon,2023-03-29,32506
polygon,2023-03-30,31135
polygon,2023-03-31,11148
polygon,2023-04-01,5307
polygon,2023-04-02,3704
polygon,2023-04-03,6195
polygon,2023-04-04,6388
polygon,2023-04-05,6400
polygon,2023-04-06,6841
polygon,2023-04-07,6413
polygon,2023-04-08,6717
polygon,2023-04-09,5794
polygon,2023-04-10,6993
polygon,2023-04-11,11650
polygon,2023-04-12,7609
polygon,2023-04-13,6357
polygon,2023-04-14,9605
polygon,2023-04-15,14354
polygon,2023-04-16,14044
polygon,2023-04-17,13327
polygon,2023-04-18,4681
polygon,2023-04-19,4517
polygon,2023-04-20,15362
polygon,2023-04-21,34578
polygon,2023-04-22,24353
polygon,2023-04-23,2849
polygon,2023-04-24,2991
polygon,2023-04-25,2670
polygon,2023-04-26,2681
polygon,2023-04-27,2528
polygon,2023-04-28,1720
polygon,2023-04-29,1373
polygon,2023-04-30,17518
polygon,2023-05-01,1992
polygon,2023-05-02,5742
polygon,2023-05-03,3922
polygon,2023-05-04,1525
polygon,2023-05-05,1815
polygon,2023-05-06,13928
polygon,2023-05-07,1192
polygon,2023-05-08,1884
polygon,2023-05-09,1656
polygon,2023-05-10,1561
polygon,2023-05-11,1814
polygon,2023-05-12,1418
polygon,2023-05-13,1276
polygon,2023-05-14,1278
polygon,2023-05-15,1758
polygon,2023-05-16,2008
polygon,2023-05-17,1530
polygon,2023-05-18,49555
polygon,2023-05-19,245787
polygon,2023-05-20,188974
polygon,2023-05-21,38801
polygon,2023-05-22,70526
polygon,2023-05-23,23718
polygon,2023-05-24,71171
polygon,2023-05-25,9109
polygon,2023-05-26,19224
polygon,2023-05-27,1756
polygon,2023-05-28,1271
polygon,2023-05-29,1570
polygon,2023-05-30,41241
polygon,2023-05-31,40543
polygon,2023-06-01,7237
polygon,2023-06-02,52975
polygon,2023-06-03,77249
polygon,2023-06-04,3286
polygon,2023-06-05,51508
polygon,2023-06-06,64914
polygon,2023-06-07,41091
polygon,2023-06-08,118960
polygon,2023-06-09,48192
polygon,2023-06-10,53400
polygon,2023-06-11,6474
polygon,2023-06-12,4719
polygon,2023-06-13,6306
polygon,2023-06-14,3217
polygon,2023-06-15,14143
polygon,2023-06-16,14094
polygon,2023-06-17,12160
polygon,2023-06-18,1322
polygon,2023-06-19,5426
polygon,2023-06-20,2211
polygon,2023-06-21,17781
polygon,2023-06-22,30140
polygon,2023-06-23,123921
polygon,2023-06-24,139467
polygon,2023-06-25,113313
polygon,2023-06-26,2507
polygon,2023-06-27,5701
polygon,2023-06-28,98288
polygon,2023-06-29,106823
polygon,2023-06-30,55894
polygon,2023-07-01,1258
polygon,2023-07-02,1269
polygon,2023-07-03,54029
polygon,2023-07-04,124685
polygon,2023-07-05,101909
polygon,2023-07-06,79212
polygon,2023-07-07,140975
polygon,2023-07-08,111267
polygon,2023-07-09,2550
polygon,2023-07-10,3107
polygon,2023-07-11,4144
polygon,2023-07-12,2933
polygon,2023-07-13,1967
polygon,2023-07-14,1974
polygon,2023-07-15,1626
polygon,2023-07-16,1984
polygon,2023-07-17,2373
polygon,2023-07-18,2573
polygon,2023-07-19,2430
polygon,2023-07-20,2635
polygon,2023-07-21,2199
polygon,2023-07-22,1825
polygon,2023-07-23,2761
polygon,2023-07-24,2513
polygon,2023-07-25,2446
polygon,2023-07-26,2568
polygon,2023-07-27,2486
polygon,2023-07-28,2220
polygon,2023-07-29,2092
polygon,2023-07-30,1999
polygon,2023-07-31,2274
polygon,2023-08-01,3167
polygon,2023-08-02,2985
polygon,2023-08-03,2505
polygon,2023-08-04,2235
polygon,2023-08-05,2133
polygon,2023-08-06,2636
polygon,2023-08-07,2721
polygon,2023-08-08,2632
polygon,2023-08-09,2740
polygon,2023-08-10,2658
polygon,2023-08-11,2300
polygon,2023-08-12,2445
polygon,2023-08-13,2531
polygon,2023-08-14,2305
polygon,2023-08-15,1941
polygon,2023-08-16,1918
polygon,2023-08-17,2050
polygon,2023-08-18,2307
polygon,2023-08-19,1866
polygon,2023-08-20,1651
polygon,2023-08-21,3517
polygon,2023-08-22,3569
polygon,2023-08-23,2417
polygon,2023-08-24,2316
polygon,2023-08-25,3438
polygon,2023-08-26,3836
polygon,2023-08-27,2017
polygon,2023-08-28,2789
polygon,2023-08-29,2677
polygon,2023-08-30,3056
polygon,2023-08-31,3691
polygon,2023-09-01,3371
polygon,2023-09-02,3979
polygon,2023-09-03,3920
polygon,2023-09-04,5421
polygon,2023-09-05,4708
polygon,2023-09-06,4521
polygon,2023-09-07,5422
polygon,2023-09-08,4736
polygon,2023-09-09,3733
polygon,2023-09-10,5075
polygon,2023-09-11,5756
polygon,2023-09-12,5027
polygon,2023-09-13,5382
polygon,2023-09-14,4873
polygon,2023-09-15,4356
polygon,2023-09-16,4222
polygon,2023-09-17,4045
polygon,2023-09-18,6250
polygon,2023-09-19,4279
polygon,2023-09-20,5049
polygon,2023-09-21,3818
polygon,2023-09-22,2843
polygon,2023-09-23,3465
polygon,2023-09-24,5187
polygon,2023-09-25,10416
polygon,2023-09-26,5453
polygon,2023-09-27,3229
polygon,2023-09-28,8192
polygon,2023-09-29,2559
polygon,2023-09-30,2023
polygon,2023-10-01,3808
polygon,2023-10-02,2469
polygon,2023-10-03,2909
polygon,2023-10-04,7509
polygon,2023-10-05,2479
polygon,2023-10-06,2189
polygon,2023-10-07,1943
polygon,2023-10-08,1577
polygon,2023-10-09,2149
polygon,2023-10-10,2087
polygon,2023-10-11,2940
polygon,2023-10-12,2615
polygon,2023-10-13,4108
polygon,2023-10-14,2646
polygon,2023-10-15,2371
polygon,2023-10-16,2609
polygon,2023-10-17,2335
polygon,2023-10-18,2286
polygon,2023-10-19,3902
polygon,2023-10-20,4926
polygon,2023-10-21,2857
polygon,2023-10-22,2509
polygon,2023-10-23,2562
polygon,2023-10-24,2910
polygon,2023-10-25,2237
polygon,2023-10-26,5369
polygon,2023-10-27,2043
polygon,2023-10-28,1916
polygon,2023-10-29,2337
polygon,2023-10-30,2355
polygon,2023-10-31,2637
polygon,2023-11-01,2320
polygon,2023-11-02,7382
polygon,2023-11-03,1950
polygon,2023-11-04,1605
polygon,2023-11-05,1725
polygon,2023-11-06,1641
polygon,2023-11-07,1976
polygon,2023-11-08,1939
polygon,2023-11-09,1950
polygon,2023-11-10,1841
polygon,2023-11-11,1836
polygon,2023-11-12,1512
polygon,2023-11-13,1979
polygon,2023-11-14,1607
polygon,2023-11-15,1792
polygon,2023-11-16,2105
polygon,2023-11-17,1691
polygon,2023-11-18,1160
polygon,2023-11-19,1463
polygon,2023-11-20,1672
polygon,2023-11-21,2024
polygon,2023-11-22,1734
polygon,2023-11-23,1435
polygon,2023-11-24,948
polygon,2023-11-25,1265
polygon,2023-11-26,1183
polygon,2023-11-27,1453
polygon,2023-11-28,1394
polygon,2023-11-29,13137
polygon,2023-11-30,1100
polygon,2023-12-01,1607
polygon,2023-12-02,1298
polygon,2023-12-03,1218
polygon,2023-12-04,1556
polygon,2023-12-05,2316
polygon,2023-12-06,2231
polygon,2023-12-07,5094
polygon,2023-12-08,1577
polygon,2023-12-09,2124
polygon,2023-12-10,1356
polygon,2023-12-11,1573
polygon,2023-12-12,1665
polygon,2023-12-13,1527
polygon,2023-12-14,1481
polygon,2023-12-15,3026
polygon,2023-12-16,3112
polygon,2023-12-17,1436
polygon,2023-12-18,5723
polygon,2023-12-19,25980
polygon,2023-12-20,1936
polygon,2023-12-21,1669
polygon,2023-12-22,2849
polygon,2023-12-23,2149
polygon,2023-12-24,2056
polygon,2023-12-25,2157
polygon,2023-12-26,1808
polygon,2023-12-27,1422
polygon,2023-12-28,2521
polygon,2023-12-29,1437
polygon,2023-12-30,1218
polygon,2023-12-31,1198
polygon,2024-01-01,1298
polygon,2024-01-02,1778
polygon,2024-01-03,1632
polygon,2024-01-04,1962
polygon,2024-01-05,1527
polygon,2024-01-06,1733
polygon,2024-01-07,1333
polygon,2024-01-08,3500
polygon,2024-01-09,3039
polygon,2024-01-10,2180
polygon,2024-01-11,2845
polygon,2024-01-12,2710
polygon,2024-01-13,2520
polygon,2024-01-14,2010
polygon,2024-01-15,2039
polygon,2024-01-16,2173
polygon,2024-01-17,2622
polygon,2024-01-18,2380
polygon,2024-01-19,2317
polygon,2024-01-20,2212
polygon,2024-01-21,1835
polygon,2024-01-22,2319
polygon,2024-01-23,1930
polygon,2024-01-24,1858
polygon,2024-01-25,2207
polygon,2024-01-26,2379
polygon,2024-01-27,1570
polygon,2024-01-28,1550
polygon,2024-01-29,1798
polygon,2024-01-30,2494
polygon,2024-01-31,2112
polygon,2024-02-01,1804
polygon,2024-02-02,1727
polygon,2024-02-03,1784
polygon,2024-02-04,1856
polygon,2024-02-05,1911
polygon,2024-02-06,2133
polygon,2024-02-07,1763
polygon,2024-02-08,2205
polygon,2024-02-09,1853
polygon,2024-02-10,2046
polygon,2024-02-11,1838
polygon,2024-02-12,2531
polygon,2024-02-13,2224
polygon,2024-02-14,2306
polygon,2024-02-15,2383
polygon,2024-02-16,1915
polygon,2024-02-17,1610
polygon,2024-02-18,1962
polygon,2024-02-19,2079
polygon,2024-02-20,2641
polygon,2024-02-21,3933
polygon,2024-02-22,2010
polygon,2024-02-23,2285
polygon,2024-02-24,2825
polygon,2024-02-25,2198
polygon,2024-02-26,2566
polygon,2024-02-27,2396
polygon,2024-02-28,3994
polygon,2024-02-29,2730
polygon,2024-03-01,2106
polygon,2024-03-02,3011
polygon,2024-03-03,2585
polygon,2024-03-04,2132
polygon,2024-03-05,3260
polygon,2024-03-06,2294
polygon,2024-03-07,2787
polygon,2024-03-08,2744
polygon,2024-03-09,2495
polygon,2024-03-10,2305
polygon,2024-03-11,2414
polygon,2024-03-12,2778
polygon,2024-03-13,3292
polygon,2024-03-14,2445
polygon,2024-03-15,2230
polygon,2024-03-16,1928
polygon,2024-03-17,2218
polygon,2024-03-18,2505
polygon,2024-03-19,2028
polygon,2024-03-20,2319
polygon,2024-03-21,1959
polygon,2024-03-22,2386
polygon,2024-03-23,1798
polygon,2024-03-24,1748
polygon,2024-03-25,2177
polygon,2024-03-26,2661
polygon,2024-03-27,2942
polygon,2024-03-28,3554
polygon,2024-03-29,3147
polygon,2024-03-30,2151
polygon,2024-03-31,2036
polygon,2024-04-01,2651
polygon,2024-04-02,3108
polygon,2024-04-03,2907
polygon,2024-04-04,2795
polygon,2024-04-05,3099
polygon,2024-04-06,4854
polygon,2024-04-07,2502
polygon,2024-04-08,2794
polygon,2024-04-09,3211
polygon,2024-04-10,3717
polygon,2024-04-11,3139
polygon,2024-04-12,3147
polygon,2024-04-13,5336
polygon,2024-04-14,6858
polygon,2024-04-15,8259
polygon,2024-04-16,8446
polygon,2024-04-17,16340
polygon,2024-04-18,8241
polygon,2024-04-19,26194
polygon,2024-04-20,12417
polygon,2024-04-21,6200
polygon,2024-04-22,17584
polygon,2024-04-23,17407
polygon,2024-04-24,13644
polygon,2024-04-25,10960
polygon,2024-04-26,5145
polygon,2024-04-27,4617
polygon,2024-04-28,4253
polygon,2024-04-29,4971
polygon,2024-04-30,4224
polygon,2024-05-01,4500
polygon,2024-05-02,5263
polygon,2024-05-03,5418
polygon,2024-05-04,5388
polygon,2024-05-05,5720
polygon,2024-05-06,5656
polygon,2024-05-07,5169
polygon,2024-05-08,5505
polygon,2024-05-09,5775
polygon,2024-05-10,6544
polygon,2024-05-11,4576
polygon,2024-05-12,5155
polygon,2024-05-13,6145
polygon,2024-05-14,5592
polygon,2024-05-15,6038
polygon,2024-05-16,6247
polygon,2024-05-17,5348
polygon,2024-05-18,4873
polygon,2024-05-19,4911
polygon,2024-05-20,5580
polygon,2024-05-21,5440
polygon,2024-05-22,5181
polygon,2024-05-23,5894
polygon,2024-05-24,6073
polygon,2024-05-25,4657
polygon,2024-05-26,5038
polygon,2024-05-27,7038
polygon,2024-05-28,7268
