chain,block_date,active_factory_count
polygon,2022-04-18,133
polygon,2022-04-19,124
polygon,2022-04-20,161
polygon,2022-04-21,147
polygon,2022-04-22,152
polygon,2022-04-23,86
polygon,2022-04-24,107
polygon,2022-04-25,184
polygon,2022-04-26,198
polygon,2022-04-27,184
polygon,2022-04-28,181
polygon,2022-04-29,142
polygon,2022-04-30,107
polygon,2022-05-01,103
polygon,2022-05-02,149
polygon,2022-05-03,130
polygon,2022-05-04,163
polygon,2022-05-05,159
polygon,2022-05-06,178
polygon,2022-05-07,120
polygon,2022-05-08,90
polygon,2022-05-09,153
polygon,2022-05-10,123
polygon,2022-05-11,120
polygon,2022-05-12,146
polygon,2022-05-13,156
polygon,2022-05-14,91
polygon,2022-05-15,70
polygon,2022-05-16,161
polygon,2022-05-17,148
polygon,2022-05-18,202
polygon,2022-05-19,175
polygon,2022-05-20,174
polygon,2022-05-21,100
polygon,2022-05-22,127
polygon,2022-05-23,186
polygon,2022-05-24,183
polygon,2022-05-25,159
polygon,2022-05-26,185
polygon,2022-05-27,158
polygon,2022-05-28,101
polygon,2022-05-29,99
polygon,2022-05-30,174
polygon,2022-05-31,189
polygon,2022-06-01,188
polygon,2022-06-02,248
polygon,2022-06-03,217
polygon,2022-06-04,202
polygon,2022-06-05,225
polygon,2022-06-06,287
polygon,2022-06-07,382
polygon,2022-06-08,222
polygon,2022-06-09,230
polygon,2022-06-10,260
polygon,2022-06-11,105
polygon,2022-06-12,110
polygon,2022-06-13,168
polygon,2022-06-14,197
polygon,2022-06-15,177
polygon,2022-06-16,185
polygon,2022-06-17,213
polygon,2022-06-18,99
polygon,2022-06-19,103
polygon,2022-06-20,158
polygon,2022-06-21,126
polygon,2022-06-22,145
polygon,2022-06-23,170
polygon,2022-06-24,182
polygon,2022-06-25,85
polygon,2022-06-26,103
polygon,2022-06-27,143
polygon,2022-06-28,129
polygon,2022-06-29,154
polygon,2022-06-30,144
polygon,2022-07-01,139
polygon,2022-07-02,92
polygon,2022-07-03,98
polygon,2022-07-04,147
polygon,2022-07-05,132
polygon,2022-07-06,166
polygon,2022-07-07,125
polygon,2022-07-08,155
polygon,2022-07-09,128
polygon,2022-07-10,119
polygon,2022-07-11,160
polygon,2022-07-12,160
polygon,2022-07-13,144
polygon,2022-07-14,175
polygon,2022-07-15,172
polygon,2022-07-16,96
polygon,2022-07-17,131
polygon,2022-07-18,140
polygon,2022-07-19,164
polygon,2022-07-20,141
polygon,2022-07-21,130
polygon,2022-07-22,136
polygon,2022-07-23,92
polygon,2022-07-24,86
polygon,2022-07-25,129
polygon,2022-07-26,165
polygon,2022-07-27,150
polygon,2022-07-28,161
polygon,2022-07-29,162
polygon,2022-07-30,97
polygon,2022-07-31,97
polygon,2022-08-01,161
polygon,2022-08-02,163
polygon,2022-08-03,197
polygon,2022-08-04,159
polygon,2022-08-05,145
polygon,2022-08-06,103
polygon,2022-08-07,126
polygon,2022-08-08,158
polygon,2022-08-09,148
polygon,2022-08-10,193
polygon,2022-08-11,183
polygon,2022-08-12,166
polygon,2022-08-13,116
polygon,2022-08-14,80
polygon,2022-08-15,123
polygon,2022-08-16,155
polygon,2022-08-17,185
polygon,2022-08-18,163
polygon,2022-08-19,165
polygon,2022-08-20,92
polygon,2022-08-21,90
polygon,2022-08-22,145
polygon,2022-08-23,152
polygon,2022-08-24,152
polygon,2022-08-25,164
polygon,2022-08-26,146
polygon,2022-08-27,76
polygon,2022-08-28,86
polygon,2022-08-29,145
polygon,2022-08-30,155
polygon,2022-08-31,215
polygon,2022-09-01,174
polygon,2022-09-02,145
polygon,2022-09-03,99
polygon,2022-09-04,107
polygon,2022-09-05,147
polygon,2022-09-06,161
polygon,2022-09-07,159
polygon,2022-09-08,149
polygon,2022-09-09,157
polygon,2022-09-10,93
polygon,2022-09-11,89
polygon,2022-09-12,122
polygon,2022-09-13,152
polygon,2022-09-14,154
polygon,2022-09-15,117
polygon,2022-09-16,154
polygon,2022-09-17,91
polygon,2022-09-18,90
polygon,2022-09-19,155
polygon,2022-09-20,186
polygon,2022-09-21,192
polygon,2022-09-22,167
polygon,2022-09-23,161
polygon,2022-09-24,91
polygon,2022-09-25,96
polygon,2022-09-26,139
polygon,2022-09-27,144
polygon,2022-09-28,140
polygon,2022-09-29,147
polygon,2022-09-30,138
polygon,2022-10-01,93
polygon,2022-10-02,80
polygon,2022-10-03,137
polygon,2022-10-04,149
polygon,2022-10-05,139
polygon,2022-10-06,157
polygon,2022-10-07,136
polygon,2022-10-08,93
polygon,2022-10-09,86
polygon,2022-10-10,157
polygon,2022-10-11,173
polygon,2022-10-12,292
polygon,2022-10-13,219
polygon,2022-10-14,205
polygon,2022-10-15,144
polygon,2022-10-16,120
polygon,2022-10-17,195
polygon,2022-10-18,182
polygon,2022-10-19,161
polygon,2022-10-20,193
polygon,2022-10-21,275
polygon,2022-10-22,128
polygon,2022-10-23,109
polygon,2022-10-24,156
polygon,2022-10-25,1826
polygon,2022-10-26,227
polygon,2022-10-27,213
polygon,2022-10-28,180
polygon,2022-10-29,110
polygon,2022-10-30,114
polygon,2022-10-31,255
polygon,2022-11-01,194
polygon,2022-11-02,175
polygon,2022-11-03,173
polygon,2022-11-04,167
polygon,2022-11-05,119
polygon,2022-11-06,121
polygon,2022-11-07,170
polygon,2022-11-08,155
polygon,2022-11-09,147
polygon,2022-11-10,138
polygon,2022-11-11,157
polygon,2022-11-12,113
polygon,2022-11-13,119
polygon,2022-11-14,181
polygon,2022-11-15,185
polygon,2022-11-16,233
polygon,2022-11-17,228
polygon,2022-11-18,218
polygon,2022-11-19,121
polygon,2022-11-20,146
polygon,2022-11-21,247
polygon,2022-11-22,316
polygon,2022-11-23,332
polygon,2022-11-24,275
polygon,2022-11-25,345
polygon,2022-11-26,364
polygon,2022-11-27,243
polygon,2022-11-28,490
polygon,2022-11-29,213
polygon,2022-11-30,231
polygon,2022-12-01,219
polygon,2022-12-02,162
polygon,2022-12-03,117
polygon,2022-12-04,107
polygon,2022-12-05,149
polygon,2022-12-06,170
polygon,2022-12-07,189
polygon,2022-12-08,250
polygon,2022-12-09,240
polygon,2022-12-10,207
polygon,2022-12-11,221
polygon,2022-12-12,284
polygon,2022-12-13,213
polygon,2022-12-14,241
polygon,2022-12-15,254
polygon,2022-12-16,196
polygon,2022-12-17,125
polygon,2022-12-18,96
polygon,2022-12-19,158
polygon,2022-12-20,194
polygon,2022-12-21,175
polygon,2022-12-22,132
polygon,2022-12-23,155
polygon,2022-12-24,107
polygon,2022-12-25,78
polygon,2022-12-26,124
polygon,2022-12-27,147
polygon,2022-12-28,123
polygon,2022-12-29,133
polygon,2022-12-30,114
polygon,2022-12-31,93
polygon,2023-01-01,84
polygon,2023-01-02,119
polygon,2023-01-03,149
polygon,2023-01-04,143
polygon,2023-01-05,191
polygon,2023-01-06,165
polygon,2023-01-07,140
polygon,2023-01-08,127
polygon,2023-01-09,200
polygon,2023-01-10,202
polygon,2023-01-11,209
polygon,2023-01-12,210
polygon,2023-01-13,172
polygon,2023-01-14,141
polygon,2023-01-15,151
polygon,2023-01-16,215
polygon,2023-01-17,217
polygon,2023-01-18,210
polygon,2023-01-19,213
polygon,2023-01-20,200
polygon,2023-01-21,132
polygon,2023-01-22,147
polygon,2023-01-23,273
polygon,2023-01-24,247
polygon,2023-01-25,198
polygon,2023-01-26,179
polygon,2023-01-27,213
polygon,2023-01-28,188
polygon,2023-01-29,131
polygon,2023-01-30,180
polygon,2023-01-31,202
polygon,2023-02-01,198
polygon,2023-02-02,209
polygon,2023-02-03,179
polygon,2023-02-04,117
polygon,2023-02-05,148
polygon,2023-02-06,244
polygon,2023-02-07,270
polygon,2023-02-08,227
polygon,2023-02-09,181
polygon,2023-02-10,221
polygon,2023-02-11,118
polygon,2023-02-12,132
polygon,2023-02-13,168
polygon,2023-02-14,186
polygon,2023-02-15,159
polygon,2023-02-16,192
polygon,2023-02-17,203
polygon,2023-02-18,161
polygon,2023-02-19,184
polygon,2023-02-20,229
polygon,2023-02-21,229
polygon,2023-02-22,200
polygon,2023-02-23,207
polygon,2023-02-24,169
polygon,2023-02-25,142
polygon,2023-02-26,139
polygon,2023-02-27,229
polygon,2023-02-28,211
polygon,2023-03-01,182
polygon,2023-03-02,210
polygon,2023-03-03,180
polygon,2023-03-04,122
polygon,2023-03-05,165
polygon,2023-03-06,182
polygon,2023-03-07,197
polygon,2023-03-08,198
polygon,2023-03-09,193
polygon,2023-03-10,199
polygon,2023-03-11,117
polygon,2023-03-12,121
polygon,2023-03-13,174
polygon,2023-03-14,209
polygon,2023-03-15,240
polygon,2023-03-16,232
polygon,2023-03-17,244
polygon,2023-03-18,130
polygon,2023-03-19,123
polygon,2023-03-20,197
polygon,2023-03-21,205
polygon,2023-03-22,206
polygon,2023-03-23,228
polygon,2023-03-24,200
polygon,2023-03-25,172
polygon,2023-03-26,159
polygon,2023-03-27,373
polygon,2023-03-28,398
polygon,2023-03-29,442
polygon,2023-03-30,409
polygon,2023-03-31,265
polygon,2023-04-01,134
polygon,2023-04-02,152
polygon,2023-04-03,211
polygon,2023-04-04,211
polygon,2023-04-05,211
polygon,2023-04-06,201
polygon,2023-04-07,166
polygon,2023-04-08,160
polygon,2023-04-09,111
polygon,2023-04-10,182
polygon,2023-04-11,225
polygon,2023-04-12,209
polygon,2023-04-13,166
polygon,2023-04-14,184
polygon,2023-04-15,161
polygon,2023-04-16,151
polygon,2023-04-17,179
polygon,2023-04-18,177
polygon,2023-04-19,203
polygon,2023-04-20,215
polygon,2023-04-21,206
polygon,2023-04-22,139
polygon,2023-04-23,116
polygon,2023-04-24,207
polygon,2023-04-25,172
polygon,2023-04-26,195
polygon,2023-04-27,167
polygon,2023-04-28,178
polygon,2023-04-29,120
polygon,2023-04-30,100
polygon,2023-05-01,177
polygon,2023-05-02,211
polygon,2023-05-03,166
polygon,2023-05-04,185
polygon,2023-05-05,166
polygon,2023-05-06,147
polygon,2023-05-07,116
polygon,2023-05-08,191
polygon,2023-05-09,187
polygon,2023-05-10,227
polygon,2023-05-11,182
polygon,2023-05-12,186
polygon,2023-05-13,75
polygon,2023-05-14,82
polygon,2023-05-15,176
polygon,2023-05-16,213
polygon,2023-05-17,188
polygon,2023-05-18,184
polygon,2023-05-19,207
polygon,2023-05-20,150
polygon,2023-05-21,103
polygon,2023-05-22,2526
polygon,2023-05-23,221
polygon,2023-05-24,224
polygon,2023-05-25,192
polygon,2023-05-26,223
polygon,2023-05-27,122
polygon,2023-05-28,127
polygon,2023-05-29,190
polygon,2023-05-30,218
polygon,2023-05-31,217
polygon,2023-06-01,216
polygon,2023-06-02,208
polygon,2023-06-03,155
polygon,2023-06-04,131
polygon,2023-06-05,221
polygon,2023-06-06,187
polygon,2023-06-07,224
polygon,2023-06-08,194
polygon,2023-06-09,196
polygon,2023-06-10,139
polygon,2023-06-11,125
polygon,2023-06-12,195
polygon,2023-06-13,235
polygon,2023-06-14,251
polygon,2023-06-15,219
polygon,2023-06-16,186
polygon,2023-06-17,121
polygon,2023-06-18,137
polygon,2023-06-19,188
polygon,2023-06-20,183
polygon,2023-06-21,257
polygon,2023-06-22,188
polygon,2023-06-23,177
polygon,2023-06-24,173
polygon,2023-06-25,119
polygon,2023-06-26,169
polygon,2023-06-27,243
polygon,2023-06-28,228
polygon,2023-06-29,214
polygon,2023-06-30,169
polygon,2023-07-01,145
polygon,2023-07-02,140
polygon,2023-07-03,196
polygon,2023-07-04,218
polygon,2023-07-05,203
polygon,2023-07-06,234
polygon,2023-07-07,276
polygon,2023-07-08,134
polygon,2023-07-09,117
polygon,2023-07-10,203
polygon,2023-07-11,200
polygon,2023-07-12,181
polygon,2023-07-13,212
polygon,2023-07-14,198
polygon,2023-07-15,125
polygon,2023-07-16,140
polygon,2023-07-17,181
polygon,2023-07-18,183
polygon,2023-07-19,241
polygon,2023-07-20,194
polygon,2023-07-21,197
polygon,2023-07-22,150
polygon,2023-07-23,177
polygon,2023-07-24,192
polygon,2023-07-25,215
polygon,2023-07-26,293
polygon,2023-07-27,231
polygon,2023-07-28,210
polygon,2023-07-29,144
polygon,2023-07-30,154
polygon,2023-07-31,225
polygon,2023-08-01,214
polygon,2023-08-02,199
polygon,2023-08-03,217
polygon,2023-08-04,215
polygon,2023-08-05,136
polygon,2023-08-06,119
polygon,2023-08-07,206
polygon,2023-08-08,214
polygon,2023-08-09,215
polygon,2023-08-10,159
polygon,2023-08-11,163
polygon,2023-08-12,128
polygon,2023-08-13,135
polygon,2023-08-14,180
polygon,2023-08-15,194
polygon,2023-08-16,204
polygon,2023-08-17,184
polygon,2023-08-18,167
polygon,2023-08-19,125
polygon,2023-08-20,100
polygon,2023-08-21,179
polygon,2023-08-22,178
polygon,2023-08-23,213
polygon,2023-08-24,189
polygon,2023-08-25,184
polygon,2023-08-26,87
polygon,2023-08-27,105
polygon,2023-08-28,148
polygon,2023-08-29,169
polygon,2023-08-30,168
polygon,2023-08-31,182
polygon,2023-09-01,144
polygon,2023-09-02,124
polygon,2023-09-03,131
polygon,2023-09-04,160
polygon,2023-09-05,147
polygon,2023-09-06,154
polygon,2023-09-07,173
polygon,2023-09-08,158
polygon,2023-09-09,93
polygon,2023-09-10,111
polygon,2023-09-11,156
polygon,2023-09-12,160
polygon,2023-09-13,137
polygon,2023-09-14,175
polygon,2023-09-15,189
polygon,2023-09-16,124
polygon,2023-09-17,116
polygon,2023-09-18,172
polygon,2023-09-19,175
polygon,2023-09-20,179
polygon,2023-09-21,183
polygon,2023-09-22,193
polygon,2023-09-23,105
polygon,2023-09-24,102
polygon,2023-09-25,165
polygon,2023-09-26,194
polygon,2023-09-27,169
polygon,2023-09-28,193
polygon,2023-09-29,139
polygon,2023-09-30,116
polygon,2023-10-01,100
polygon,2023-10-02,149
polygon,2023-10-03,178
polygon,2023-10-04,172
polygon,2023-10-05,147
polygon,2023-10-06,158
polygon,2023-10-07,94
polygon,2023-10-08,110
polygon,2023-10-09,135
polygon,2023-10-10,153
polygon,2023-10-11,171
polygon,2023-10-12,177
polygon,2023-10-13,174
polygon,2023-10-14,103
polygon,2023-10-15,126
polygon,2023-10-16,171
polygon,2023-10-17,167
polygon,2023-10-18,187
polygon,2023-10-19,150
polygon,2023-10-20,138
polygon,2023-10-21,119
polygon,2023-10-22,122
polygon,2023-10-23,141
polygon,2023-10-24,151
polygon,2023-10-25,136
polygon,2023-10-26,155
polygon,2023-10-27,141
polygon,2023-10-28,99
polygon,2023-10-29,130
polygon,2023-10-30,175
polygon,2023-10-31,176
polygon,2023-11-01,178
polygon,2023-11-02,186
polygon,2023-11-03,129
polygon,2023-11-04,74
polygon,2023-11-05,98
polygon,2023-11-06,174
polygon,2023-11-07,153
polygon,2023-11-08,134
polygon,2023-11-09,137
polygon,2023-11-10,149
polygon,2023-11-11,100
polygon,2023-11-12,94
polygon,2023-11-13,135
polygon,2023-11-14,155
polygon,2023-11-15,134
polygon,2023-11-16,116
polygon,2023-11-17,145
polygon,2023-11-18,83
polygon,2023-11-19,103
polygon,2023-11-20,162
polygon,2023-11-21,189
polygon,2023-11-22,185
polygon,2023-11-23,128
polygon,2023-11-24,119
polygon,2023-11-25,94
polygon,2023-11-26,99
polygon,2023-11-27,188
polygon,2023-11-28,173
polygon,2023-11-29,212
polygon,2023-11-30,151
polygon,2023-12-01,190
polygon,2023-12-02,118
polygon,2023-12-03,103
polygon,2023-12-04,164
polygon,2023-12-05,174
polygon,2023-12-06,184
polygon,2023-12-07,166
polygon,2023-12-08,155
polygon,2023-12-09,123
polygon,2023-12-10,106
polygon,2023-12-11,160
polygon,2023-12-12,191
polygon,2023-12-13,141
polygon,2023-12-14,169
polygon,2023-12-15,168
polygon,2023-12-16,96
polygon,2023-12-17,96
polygon,2023-12-18,182
polygon,2023-12-19,911
polygon,2023-12-20,224
polygon,2023-12-21,183
polygon,2023-12-22,162
polygon,2023-12-23,95
polygon,2023-12-24,96
polygon,2023-12-25,116
polygon,2023-12-26,118
polygon,2023-12-27,134
polygon,2023-12-28,154
polygon,2023-12-29,129
polygon,2023-12-30,83
polygon,2023-12-31,96
polygon,2024-01-01,93
polygon,2024-01-02,130
polygon,2024-01-03,141
polygon,2024-01-04,159
polygon,2024-01-05,128
polygon,2024-01-06,93
polygon,2024-01-07,110
polygon,2024-01-08,148
polygon,2024-01-09,156
polygon,2024-01-10,162
polygon,2024-01-11,138
polygon,2024-01-12,137
polygon,2024-01-13,102
polygon,2024-01-14,123
polygon,2024-01-15,155
polygon,2024-01-16,160
polygon,2024-01-17,171
polygon,2024-01-18,164
polygon,2024-01-19,158
polygon,2024-01-20,114
polygon,2024-01-21,109
polygon,2024-01-22,177
polygon,2024-01-23,168
polygon,2024-01-24,156
polygon,2024-01-25,171
polygon,2024-01-26,167
polygon,2024-01-27,94
polygon,2024-01-28,86
polygon,2024-01-29,154
polygon,2024-01-30,140
polygon,2024-01-31,176
polygon,2024-02-01,143
polygon,2024-02-02,142
polygon,2024-02-03,89
polygon,2024-02-04,104
polygon,2024-02-05,150
polygon,2024-02-06,159
polygon,2024-02-07,170
polygon,2024-02-08,155
polygon,2024-02-09,164
polygon,2024-02-10,106
polygon,2024-02-11,100
polygon,2024-02-12,154
polygon,2024-02-13,283
polygon,2024-02-14,169
polygon,2024-02-15,180
polygon,2024-02-16,149
polygon,2024-02-17,109
polygon,2024-02-18,93
polygon,2024-02-19,162
polygon,2024-02-20,172
polygon,2024-02-21,179
polygon,2024-02-22,183
polygon,2024-02-23,185
polygon,2024-02-24,106
polygon,2024-02-25,98
polygon,2024-02-26,170
polygon,2024-02-27,200
polygon,2024-02-28,166
polygon,2024-02-29,167
polygon,2024-03-01,190
polygon,2024-03-02,120
polygon,2024-03-03,108
polygon,2024-03-04,144
polygon,2024-03-05,175
polygon,2024-03-06,146
polygon,2024-03-07,143
polygon,2024-03-08,138
polygon,2024-03-09,121
polygon,2024-03-10,119
polygon,2024-03-11,145
polygon,2024-03-12,180
polygon,2024-03-13,146
polygon,2024-03-14,178
polygon,2024-03-15,158
polygon,2024-03-16,105
polygon,2024-03-17,104
polygon,2024-03-18,175
polygon,2024-03-19,158
polygon,2024-03-20,160
polygon,2024-03-21,148
polygon,2024-03-22,184
polygon,2024-03-23,117
polygon,2024-03-24,102
polygon,2024-03-25,164
polygon,2024-03-26,213
polygon,2024-03-27,169
polygon,2024-03-28,172
polygon,2024-03-29,163
polygon,2024-03-30,101
polygon,2024-03-31,101
polygon,2024-04-01,162
polygon,2024-04-02,158
polygon,2024-04-03,148
polygon,2024-04-04,130
polygon,2024-04-05,127
polygon,2024-04-06,113
polygon,2024-04-07,102
polygon,2024-04-08,153
polygon,2024-04-09,161
polygon,2024-04-10,162
polygon,2024-04-11,162
polygon,2024-04-12,149
polygon,2024-04-13,104
polygon,2024-04-14,94
polygon,2024-04-15,196
polygon,2024-04-16,125
polygon,2024-04-17,141
polygon,2024-04-18,158
polygon,2024-04-19,166
polygon,2024-04-20,116
polygon,2024-04-21,101
polygon,2024-04-22,152
polygon,2024-04-23,157
polygon,2024-04-24,164
polygon,2024-04-25,191
polygon,2024-04-26,146
polygon,2024-04-27,107
polygon,2024-04-28,103
polygon,2024-04-29,141
polygon,2024-04-30,134
polygon,2024-05-01,125
polygon,2024-05-02,143
polygon,2024-05-03,118
polygon,2024-05-04,94
polygon,2024-05-05,87
polygon,2024-05-06,118
polygon,2024-05-07,123
polygon,2024-05-08,154
polygon,2024-05-09,163
polygon,2024-05-10,152
polygon,2024-05-11,113
polygon,2024-05-12,82
polygon,2024-05-13,208
polygon,2024-05-14,160
polygon,2024-05-15,170
polygon,2024-05-16,171
polygon,2024-05-17,158
polygon,2024-05-18,80
polygon,2024-05-19,95
polygon,2024-05-20,157
polygon,2024-05-21,178
polygon,2024-05-22,140
polygon,2024-05-23,176
polygon,2024-05-24,188
polygon,2024-05-25,124
polygon,2024-05-26,92
polygon,2024-05-27,160
polygon,2024-05-28,156
polygon,2024-05-29,159
polygon,2024-05-30,164
polygon,2024-05-31,168
polygon,2024-06-01,130
polygon,2024-06-02,101
polygon,2024-06-03,166
polygon,2024-06-04,159
polygon,2024-06-05,208
polygon,2024-06-06,175
polygon,2024-06-07,145
polygon,2024-06-08,98
polygon,2024-06-09,100
polygon,2024-06-10,125
polygon,2024-06-11,141
polygon,2024-06-12,127
polygon,2024-06-13,160
polygon,2024-06-14,794
polygon,2024-06-15,82
polygon,2024-06-16,95
polygon,2024-06-17,98
polygon,2024-06-18,123
polygon,2024-06-19,111
polygon,2024-06-20,165
polygon,2024-06-21,151
polygon,2024-06-22,83
polygon,2024-06-23,107
polygon,2024-06-24,112
polygon,2024-06-25,199
polygon,2024-06-26,228
polygon,2024-06-27,143
polygon,2024-06-28,153
polygon,2024-06-29,79
polygon,2024-06-30,85
polygon,2024-07-01,135
polygon,2024-07-02,132
polygon,2024-07-03,152
polygon,2024-07-04,137
polygon,2024-07-05,118
polygon,2024-07-06,83
polygon,2024-07-07,107
polygon,2024-07-08,186
polygon,2024-07-09,138
polygon,2024-07-10,149
polygon,2024-07-11,129
polygon,2024-07-12,140
polygon,2024-07-13,78
polygon,2024-07-14,96
polygon,2024-07-15,147
polygon,2024-07-16,154
polygon,2024-07-17,132
polygon,2024-07-18,149
polygon,2024-07-19,105
polygon,2024-07-20,85
polygon,2024-07-21,105
polygon,2024-07-22,146
polygon,2024-07-23,141
polygon,2024-07-24,127
polygon,2024-07-25,145
polygon,2024-07-26,126
polygon,2024-07-27,114
polygon,2024-07-28,96
polygon,2024-07-29,120
polygon,2024-07-30,149
polygon,2024-07-31,191
polygon,2024-08-01,157
polygon,2024-08-02,159
polygon,2024-08-03,105
polygon,2024-08-04,74
polygon,2024-08-05,117
polygon,2024-08-06,140
polygon,2024-08-07,153
polygon,2024-08-08,130
polygon,2024-08-09,125
polygon,2024-08-10,87
polygon,2024-08-11,112
polygon,2024-08-12,163
polygon,2024-08-13,165
polygon,2024-08-14,185
polygon,2024-08-15,115
polygon,2024-08-16,123
polygon,2024-08-17,78
polygon,2024-08-18,77
polygon,2024-08-19,117
polygon,2024-08-20,106
polygon,2024-08-21,119
polygon,2024-08-22,188
polygon,2024-08-23,211
polygon,2024-08-24,83
polygon,2024-08-25,79
polygon,2024-08-26,120
polygon,2024-08-27,206
polygon,2024-08-28,295
polygon,2024-08-29,288
polygon,2024-08-30,138
polygon,2024-08-31,72
polygon,2024-09-01,68
